Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
v13s37_nora_3982c068	no	I need advice from someone who really knows me.	game/v13/scene37.rpy	203	no "[what]"
v13s37_nora_a0b67155	u	Am I not that kind of someone?	game/v13/scene37.rpy	208	u "[what]"
v13s37_nora_db6c67e1	no	Not yet... You may someday, but I'm talking about my family. Specifically my stepmom.	game/v13/scene37.rpy	213	no "[what]"
v13s37_nora_1321c37b	u	(I wonder if she'll confess about Ms. Rose.)	game/v13/scene37.rpy	219	u "[what]"
v13s37_nora_40cd2d32	u	I don't think you've ever said much to me about your family, what's your stepmom like?	game/v13/scene37.rpy	224	u "[what]"
v13s37_nora_926924fb	no	*Sighs* Please try not to overreact when I tell you this... And I beg you, don't go around telling everybody, but...	game/v13/scene37.rpy	229	no "[what]"
v13s37_nora_2a3766fe	no	Ms. Rose is actually my stepmom.	game/v13/scene37.rpy	231	no "[what]"
v13s37_nora_960dc33f	u	...You're joking.	game/v13/scene37.rpy	236	u "[what]"
v13s37_nora_1329053b	no	I'm really not. I'll go into more detail another time, but that's why Chris and the rest of the Wolves are so close with her.	game/v13/scene37.rpy	241	no "[what]"
v13s37_nora_06ce325e	no	She wanted to help me out so she tried to make Chris' life easier.	game/v13/scene37.rpy	246	no "[what]"
v13s37_nora_41670302	u	That's a lot to process. I won't harp on it right now though.	game/v13/scene37.rpy	251	u "[what]"
v13s37_nora_4d8be1be	no	Thank you.	game/v13/scene37.rpy	256	no "[what]"
v13s37_nora_7191d349	u	*Sighs* I'm gonna sit here and act like this situation doesn't bother me.	game/v13/scene37.rpy	266	u "[what]"
v13s37_nora_d2a175ee	u	Seeing you uncomfortable alone is enough to bother me. I just wish I could wave a wand and fix all of your problems.	game/v13/scene37.rpy	271	u "[what]"
v13s37_nora_42643d54	no	You and I both...	game/v13/scene37.rpy	276	no "[what]"
v13s37_nora_0a26d2b7	u	I'm sure you came over here for some alone time before I interrupted, so I'll leave you be.	game/v13/scene37.rpy	282	u "[what]"
v13s37_nora_d4c5f159	u	You come find me if there's anything I can do, okay?	game/v13/scene37.rpy	287	u "[what]"
v13s37_nora_5dc5debd	no	I will, thanks [name].	game/v13/scene37.rpy	292	no "[what]"
v13s37_nora_173f2156	u	Anytime.	game/v13/scene37.rpy	297	u "[what]"
v13s37_nora_7ceb7406	u	(Oh wow, she... She does look to me.)	game/v13/scene37.rpy	313	u "[what]"
v13s37_nora_65e529e9	u	Nora, look at me.	game/v13/scene37.rpy	318	u "[what]"
v13s37_nora_4bf449b1	u	You know how I feel about you, I feel like I've proved that already.	game/v13/scene37.rpy	323	u "[what]"
v13s37_nora_8503a490	u	So during this period of time where you're thinking your life out, remember me, okay?	game/v13/scene37.rpy	328	u "[what]"
v13s37_nora_20cdfa69	no	[name]...	game/v13/scene37.rpy	333	no "[what]"
v13s37_nora_8e555266	u	Okay?	game/v13/scene37.rpy	338	u "[what]"
v13s37_nora_73ca660e	no	I... Yeah. I'll remember.	game/v13/scene37.rpy	343	no "[what]"
v13s37_nora_b260f100	u	Good.	game/v13/scene37.rpy	348	u "[what]"
v13s37_nora_83806e3d	imre	*Whisper* What the fuck are you doing?!	game/v13/scene37.rpy	393	imre "[what]"
v13s37_nora_fc058cfc	u	Imre! We uhh...	game/v13/scene37.rpy	398	u "[what]"
v13s37_nora_30288a84	imre	Don't even try gaslighting me into not believing what the fuck I just saw.	game/v13/scene37.rpy	403	imre "[what]"
v13s37_nora_2c18dcc7	imre	How could you guys do this to Chris?! Nora, you're dating Chris...	game/v13/scene37.rpy	408	imre "[what]"
v13s37_nora_cf923b3f	no	Imre, I know you and Chris are really close, but I'm really need you to not say anything.	game/v13/scene37.rpy	413	no "[what]"
v13s37_nora_a119d062	imre	Ha! Why the hell not?	game/v13/scene37.rpy	418	imre "[what]"
v13s37_nora_f81cc2ef	no	It'd destroy him, Imre! Okay?	game/v13/scene37.rpy	423	no "[what]"
v13s37_nora_2a7fe411	imre	So, you want me to act like this just didn't happen? I can't do that shit.	game/v13/scene37.rpy	428	imre "[what]"
v13s37_nora_18b8f340	u	Imre, please bro.	game/v13/scene37.rpy	433	u "[what]"
v13s37_nora_956c49bc	imre	Don't "bro" me right now!	game/v13/scene37.rpy	438	imre "[what]"
v13s37_nora_6eec7298	imre	You obviously don't even understand the meaning of the fucking word.	game/v13/scene37.rpy	443	imre "[what]"
v13s37_nora_b51b4182	no	Imre... Do not act like my relationship with Chris has been perfect, and for fuck's sake, don't act like the problems we've had are my fault.	game/v13/scene37.rpy	448	no "[what]"
v13s37_nora_9de04836	no	Sure. He's been a good boyfriend for two days. But what about the weeks before that?!	game/v13/scene37.rpy	453	no "[what]"
v13s37_nora_2f4b0117	no	[name] has been there for me as a friend but, in ways that I'd expect my perfect man to be there for me.	game/v13/scene37.rpy	458	no "[what]"
v13s37_nora_b4fdc090	no	You may be loyal to Chris and I get that, but please Imre. Don't act as though he's perfect.	game/v13/scene37.rpy	463	no "[what]"
v13s37_nora_da29cdb3	imre	*Sighs* Ahhh!	game/v13/scene37.rpy	468	imre "[what]"
v13s37_nora_402687a9	imre	Why would you put me in a situation like this?!	game/v13/scene37.rpy	473	imre "[what]"
v13s37_nora_dc883b77	imre	You know what? I'm gonna be quiet. But not because of you. Or you, for that matter.	game/v13/scene37.rpy	478	imre "[what]"
v13s37_nora_333b050b	imre	I'm doing it for Chris. And I already was, but I'll be even more determined to convince him to leave your cheating ass.	game/v13/scene37.rpy	483	imre "[what]"
v13s37_nora_b30711d1	imre	And normally [name], I'd be giving you props, but you messed with the homie's girl, and you know that crosses a line.	game/v13/scene37.rpy	488	imre "[what]"
v13s37_nora_3f94ef9f	imre	So right now you're on my shit list.	game/v13/scene37.rpy	493	imre "[what]"
v13s37_nora_726f9f59	imre	Fuck you both!	game/v13/scene37.rpy	498	imre "[what]"
v13s37_nora_8e924a4f	u	*Sighs* Fuck...	game/v13/scene37.rpy	503	u "[what]"
v13s37_nora_084ab723	no	Don't worry about him... He won't say anything and he'll only be mad at you for a few days.	game/v13/scene37.rpy	508	no "[what]"
v13s37_nora_91bd159a	no	He'll most likely take all of his anger out on me, but that's nothing new. *Chuckles*	game/v13/scene37.rpy	513	no "[what]"
v13s37_nora_f6e45c8f	u	I don't know if I like that too much.	game/v13/scene37.rpy	518	u "[what]"
v13s37_nora_ac139c6e	no	Just leave it be for now, okay?	game/v13/scene37.rpy	523	no "[what]"
v13s37_nora_7f12e779	u	Yeah, if you say so.	game/v13/scene37.rpy	528	u "[what]"
v13s37_nora_23fe51d0	u	I'm gonna give you some space.	game/v13/scene37.rpy	538	u "[what]"
v13s37_nora_4ff84cdf	no	Thank you for everything... Really, I mean it.	game/v13/scene37.rpy	548	no "[what]"
v13s37_nora_66686979	u	Always.	game/v13/scene37.rpy	553	u "[what]"
v13s37_chris_3ecb7480	u	Hey Chris.	game/v13/scene37.rpy	574	u "[what]"
v13s37_chris_8f1e19ce	ch	Hmph... Here to tell me how shitty of a boyfriend I am, and what I need to be doing in my relationship?	game/v13/scene37.rpy	579	ch "[what]"
v13s37_chris_2cfa6c91	u	No, I came to see how you were doing. You seem to be in better spirits.	game/v13/scene37.rpy	584	u "[what]"
v13s37_chris_b7379959	ch	I'm not really in the talking mood right now to be honest, but I'll say this. Things aren't always as they seem.	game/v13/scene37.rpy	589	ch "[what]"
v13s37_chris_c815ce2c	u	Noted.	game/v13/scene37.rpy	594	u "[what]"
v13s37_chris_327e0447	u	(He's still pissed at me for what I said when we went to the hospital.)	game/v13/scene37.rpy	599	u "[what]"
v13s37_chris_31a5f914	u	Chilling by yourself, huh?	game/v13/scene37.rpy	616	u "[what]"
v13s37_chris_cf7891ef	ch	Nora said she had to make a call. *Sighs* I know she just wanted to step away for a minute.	game/v13/scene37.rpy	621	ch "[what]"
v13s37_chris_aec7093c	u	You guys are still slightly smiling and holding each others' hands, one would think things are good between you guys.	game/v13/scene37.rpy	626	u "[what]"
v13s37_chris_de85d23e	ch	Ha, please... I'm doing my best to put on a good show and act like nothings going on, but it's obvious she's lost a lot of confidence in our relationship.	game/v13/scene37.rpy	631	ch "[what]"
v13s37_chris_36240027	u	So, where do you think that's gonna leave you guys?	game/v13/scene37.rpy	636	u "[what]"
v13s37_chris_18abaa67	ch	I have no clue, but I'm not too optimistic. I'm just trying to ride this out with a smile on my face.	game/v13/scene37.rpy	641	ch "[what]"
v13s37_chris_705ac50f	ch	And what's crazy is that, outside of pushing her, I still don't feel like I did a damn thing wrong. But don't let her hear me say that.	game/v13/scene37.rpy	646	ch "[what]"
v13s37_chris_c9de8c9b	u	Yeah, you guys are viewing things a little differently at the moment.	game/v13/scene37.rpy	651	u "[what]"
v13s37_chris_99a4956c	ch	A little is an understatement. But, I'm gonna play my role right and see if she will too. If not, then I guess we'll be done.	game/v13/scene37.rpy	656	ch "[what]"
v13s37_chris_7e4df7f8	u	I'm sorry to hear that man, I really am.	game/v13/scene37.rpy	661	u "[what]"
v13s37_chris_0545535c	ch	You don't have to be sorry, it's not like you had anything to do with it.	game/v13/scene37.rpy	666	ch "[what]"
v13s37_chris_6804dce8	u	Well yeah, you're right. *Chuckles*	game/v13/scene37.rpy	671	u "[what]"
v13s37_chris_b9e252dd	ch	Mind giving me some time alone?	game/v13/scene37.rpy	676	ch "[what]"
v13s37_chris_beeaf471	u	You got it, man.	game/v13/scene37.rpy	681	u "[what]"
v13s37_chris_31a5f914_1	u	Chilling by yourself, huh?	game/v13/scene37.rpy	697	u "[what]"
v13s37_chris_cf7891ef_1	ch	Nora said she had to make a call. *Sighs* I know she just wanted to step away for a minute.	game/v13/scene37.rpy	702	ch "[what]"
v13s37_chris_aec7093c_1	u	You guys are still slightly smiling and holding each others' hands, one would think things are good between you guys.	game/v13/scene37.rpy	707	u "[what]"
v13s37_chris_d9569c6b	ch	Ha, please. I'm doing my best to put on a good show and act like nothings going on, but it's obvious she's lost a lot of confidence in our relationship.	game/v13/scene37.rpy	712	ch "[what]"
v13s37_chris_5359117f	u	So where do you think that's gonna leave you guys?	game/v13/scene37.rpy	717	u "[what]"
v13s37_chris_18abaa67_1	ch	I have no clue, but I'm not too optimistic. I'm just trying to ride this out with a smile on my face.	game/v13/scene37.rpy	722	ch "[what]"
v13s37_chris_82b6dd52	ch	And what's crazy is that outside of pushing her I still don't feel like I did a damn thing wrong. But don't let her hear me say that.	game/v13/scene37.rpy	723	ch "[what]"
v13s37_chris_9493f76c	u	Yeah, you guys are viewing things a little differently.	game/v13/scene37.rpy	728	u "[what]"
v13s37_chris_8896f0c2	ch	A little is an understatement. But I'm gonna play my role right and see if she will too. If not, then I guess we'll be done.	game/v13/scene37.rpy	733	ch "[what]"
v13s37_chris_7e4df7f8_1	u	I'm sorry to hear that man, I really am.	game/v13/scene37.rpy	738	u "[what]"
v13s37_chris_0545535c_1	ch	You don't have to be sorry, it's not like you had anything to do with it.	game/v13/scene37.rpy	743	ch "[what]"
v13s37_chris_6804dce8_1	u	Well yeah, you're right. *Chuckles*	game/v13/scene37.rpy	748	u "[what]"
v13s37_chris_a50de6ef	ch	I will say this...	game/v13/scene37.rpy	753	ch "[what]"
v13s37_chris_3ad3a8e9	ch	I've caught her flinching or kind of like, moving away when I touch her.	game/v13/scene37.rpy	758	ch "[what]"
v13s37_chris_6035725c	ch	I don't know, I just... With the way she's been acting, it seems like she's feeling guilty about something.	game/v13/scene37.rpy	763	ch "[what]"
v13s37_chris_4d79bdfd	u	Do you have something specific you're thinking of?	game/v13/scene37.rpy	768	u "[what]"
v13s37_chris_4663bb1d	ch	Yeah, actually... I'm pretty sure her ass cheated on me, ha.	game/v13/scene37.rpy	773	ch "[what]"
v13s37_chris_f3e15bed	u	Wait... What? What makes you think that?	game/v13/scene37.rpy	778	u "[what]"
v13s37_chris_874a2d5c	ch	Man, when you've been with someone as long as Nora and I have been together, you just know these things.	game/v13/scene37.rpy	783	ch "[what]"
v13s37_chris_d8c42da5	u	Well, I'm not gonna act like I'm a professional in your relationship and challenge what you believe.	game/v13/scene37.rpy	788	u "[what]"
v13s37_chris_1a387407	u	Do you have an idea who with or when this switch in her started?	game/v13/scene37.rpy	793	u "[what]"
v13s37_chris_053b819c	ch	It was very recent, I can tell. I have no idea who with, but there's not many guys on this trip. Let alone, many she'd be willing to mess with.	game/v13/scene37.rpy	798	ch "[what]"
v13s37_chris_bfb144e8	ch	'Cause honestly, the only guys she can even tolerate are you and Charli, so it must've been some random dude that she met.	game/v13/scene37.rpy	803	ch "[what]"
v13s37_chris_2175f79d	u	(Thought he was actually suspecting me for a second.)	game/v13/scene37.rpy	808	u "[what]"
v13s37_chris_abdb56f4	u	You think she was like, seeking it? Or do you think she made a mistake?	game/v13/scene37.rpy	813	u "[what]"
v13s37_chris_18c96118	ch	That's what I don't know and I'm hoping to find out.	game/v13/scene37.rpy	818	ch "[what]"
v13s37_chris_4740ac74	u	Shit, man... Well, you and I both.	game/v13/scene37.rpy	823	u "[what]"
v13s37_chris_28dafbd6	u	I don't like seeing you like this.	game/v13/scene37.rpy	828	u "[what]"
v13s37_chris_404be6ff	ch	Well, you can always look away. *Chuckles*	game/v13/scene37.rpy	833	ch "[what]"
v13s37_chris_c867674e	u	*Chuckles* Is that your way of asking for some alone time?	game/v13/scene37.rpy	838	u "[what]"
v13s37_chris_6973ed41	ch	I think so.	game/v13/scene37.rpy	843	ch "[what]"
v13s37_chris_06889488	u	I'll leave you to it, keep your chin up.	game/v13/scene37.rpy	848	u "[what]"
v13s37_end_7d7d2894	u	How do you think this is going?	game/v13/scene37.rpy	866	u "[what]"
v13s37_end_8ab098ad	li	You mean this con job? *Chuckles*	game/v13/scene37.rpy	871	li "[what]"
v13s37_end_da3b5f4f	u	Please, elaborate. *Laughs*	game/v13/scene37.rpy	876	u "[what]"
v13s37_end_fcf3d98a	li	Chris. Everything he's doing is an attempt to get Nora to forget about the fact that he's just an overall shitty boyfriend.	game/v13/scene37.rpy	881	li "[what]"
v13s37_end_2cb84457	li	Being a good boyfriend for two days doesn't make up for months of trash. Like, c'mon now...	game/v13/scene37.rpy	886	li "[what]"
v13s37_end_81ab9eef	u	Yeah, sometimes things aren't as they seem, though.	game/v13/scene37.rpy	891	u "[what]"
v13s37_end_367c1442	u	Maybe he knows he fucked up and is trying to make amends. Have you thought about that?	game/v13/scene37.rpy	896	u "[what]"
v13s37_end_fce69bad	li	I did, and I realized that in order for that to be true, he would have to think what he's been doing prior to this was wrong. And he doesn't think that.	game/v13/scene37.rpy	901	li "[what]"
v13s37_end_3fe30dce	u	I thought I had a good defense, but that was a damn good point.	game/v13/scene37.rpy	906	u "[what]"
v13s37_end_dedcb3b6	li	Exactly, lawyer Lindsey will be here all day winning arguments. *Chuckles*	game/v13/scene37.rpy	911	li "[what]"
v13s37_end_8569c4fa	u	*Chuckles*	game/v13/scene37.rpy	916	u "[what]"
v13s37_end_0a713ac8	li	Before I forget, did you see that big ferris wheel they have a few blocks from here?	game/v13/scene37.rpy	922	li "[what]"
v13s37_end_181370d9	u	I didn't see any ferris wheel.	game/v13/scene37.rpy	927	u "[what]"
v13s37_end_327bbdee	li	Well, there's one really close by and I kinda wanna check it out, but I'm not getting up there on that thing without knowing it's safe. *Laughs*	game/v13/scene37.rpy	932	li "[what]"
v13s37_end_83b269b1	u	I wouldn't either, haha. I'll have to look into this ferris wheel and get back to you...	game/v13/scene37.rpy	937	u "[what]"
v13s37_end_75811464	li	You do that. *Chuckles*	game/v13/scene37.rpy	942	li "[what]"
v13s37_end_29b19b42	no	Ms. Rose called Chris and needed some help from him so he dashed off. Lindsey, you wanna walk back with me?	game/v13/scene37.rpy	952	no "[what]"
v13s37_end_367048b8	li	Sure, and the boys can stick together.	game/v13/scene37.rpy	957	li "[what]"
v13s37_end_95e5ad81	li	Bye boys.	game/v13/scene37.rpy	962	li "[what]"
v13_walk_imre_bf480442	imre	I never expected you to be like that.	game/v13/scene38.rpy	16	imre "[what]"
v13_walk_imre_ca830689	u	I'm not a fuckboy, Imre.	game/v13/scene38.rpy	21	u "[what]"
v13_walk_imre_5d768374	imre	How can you say that? Especially when I just saw you swapping spit with the homie's girl?	game/v13/scene38.rpy	26	imre "[what]"
v13_walk_imre_f3ac72a8	u	We've gotten really close these past few weeks, man, and shit just... happened.	game/v13/scene38.rpy	31	u "[what]"
v13_walk_imre_68e502fa	u	I do know it's wrong and I'll keep it under control until she and Chris figure out what they're gonna do.	game/v13/scene38.rpy	36	u "[what]"
v13_walk_imre_2ca00d68	imre	Oh, that's already decided. They're breaking up.	game/v13/scene38.rpy	41	imre "[what]"
v13_walk_imre_71346b61	u	How do you know that?	game/v13/scene38.rpy	46	u "[what]"
v13_walk_imre_3cca55e6	imre	Because I'm gonna make it happen if it's the last thing I do. She obviously isn't good for him.	game/v13/scene38.rpy	51	imre "[what]"
v13_walk_imre_146f0af1	imre	You may have broken bro code, but she actually cheated. So, she's gotta go.	game/v13/scene38.rpy	53	imre "[what]"
v13_walk_imre_4ae1a986	imre	I'm not liking this vibe she's giving off.	game/v13/scene38.rpy	59	imre "[what]"
v13_walk_imre_53c0db1c	u	Who?	game/v13/scene38.rpy	64	u "[what]"
v13_walk_imre_84577d1b	imre	Nora, duh. You don't see all the hand moving and fake smiling she's doing?	game/v13/scene38.rpy	69	imre "[what]"
v13_walk_imre_bcd2e615	imre	Chris is out here actually trying and she's not doing a damn thing to help the situation.	game/v13/scene38.rpy	71	imre "[what]"
v13_walk_imre_8ffec062	u	I feel as if there's a deeper reason for you having beef with Nora.	game/v13/scene38.rpy	76	u "[what]"
v13_walk_imre_998a4113	imre	There is...	game/v13/scene38.rpy	81	imre "[what]"
v13_walk_imre_d127df34	u	And that reason is...?	game/v13/scene38.rpy	86	u "[what]"
v13_walk_imre_4fea82f1	imre	*Sighs* You know how my brother was a Wolf?	game/v13/scene38.rpy	91	imre "[what]"
v13_walk_imre_505a3f68	u	Yeah.	game/v13/scene38.rpy	96	u "[what]"
v13_walk_imre_508d4c27	imre	Well, my brother had the hots for Nora and because she was with Chris, she turned him away.	game/v13/scene38.rpy	101	imre "[what]"
v13_walk_imre_cd8f1bfd	imre	I respected it a lot, and when I joined the Wolves I expected to see a strong bond between the two of them.	game/v13/scene38.rpy	103	imre "[what]"
v13_walk_imre_e40f1457	u	Well, you must've been disappointed.	game/v13/scene38.rpy	108	u "[what]"
v13_walk_imre_3db34aa0	imre	Very much so. If Chris was such a good guy that she rejected my brother, then why all of the sudden is he not good enough for her to reject you? Chris hasn't changed.	game/v13/scene38.rpy	113	imre "[what]"
v13_walk_imre_66ef4081	u	I get that you know a lot about them Imre, but you can't know every aspect of their relationship.	game/v13/scene38.rpy	118	u "[what]"
